Year_UTC,Month_UTC,Station_ID,Depth,pHin,OmegaCAin,CO3in,Cruise,Station,Line,Cruise mid-date,Station date,Day_UTC,Local time (PST),Day or Night,Abundance,Estimated C Biomass (mgC m-2)
2013,11,090.0 053.0,100,7.80342333388465,1.81704400608785,77.0939320466679,201311NH,53,90,2013-11-17,2013-11-14,14,15:58:00,Day,1072.34,2.52
2013,11,090.0 053.0,50,7.99208275272971,2.92126853202417,122.362498023215,201311NH,53,90,2013-11-17,2013-11-14,14,15:58:00,Day,1072.34,2.52
2013,11,090.0 053.0,30,8.05546433458822,3.84986953968898,160.667355989916,201311NH,53,90,2013-11-17,2013-11-14,14,15:58:00,Day,1072.34,2.52
2013,11,090.0 053.0,10,8.05832547403129,3.94097356632479,163.866679473694,201311NH,53,90,2013-11-17,2013-11-14,14,15:58:00,Day,1072.34,2.52
2013,11,090.0 053.0,2,8.05185248800825,3.88797091166898,161.436198705337,201311NH,53,90,2013-11-17,2013-11-14,14,15:58:00,Day,1072.34,2.52
2013,11,090.0 030.0,170,7.67528697663011,1.40670831172725,60.538600068636,201311NH,30,90,2013-11-17,2013-11-15,15,10:54:00,Day,6018.41,8.79
2013,11,090.0 030.0,53,7.87878313460865,2.31424946263619,97.138761810167,201311NH,30,90,2013-11-17,2013-11-15,15,10:54:00,Day,6018.41,8.79
2013,11,090.0 030.0,30,7.96786085018477,2.86423355819756,119.654988179689,201311NH,30,90,2013-11-17,2013-11-15,15,10:54:00,Day,6018.41,8.79
2013,11,090.0 030.0,12,8.06870666830721,4.03055246161939,167.58313066788,201311NH,30,90,2013-11-17,2013-11-15,15,10:54:00,Day,6018.41,8.79
2013,11,090.0 030.0,2,8.06500126173606,4.02340208691098,166.995142251123,201311NH,30,90,2013-11-17,2013-11-15,15,10:54:00,Day,6018.41,8.79
2013,11,080.0 055.0,169,7.69745772584055,1.43004740915987,61.5971162645822,201311NH,55,80,2013-11-17,2013-11-20,20,08:15:00,Day,30472.34,40.6
2013,11,080.0 055.0,101,7.77079550912758,1.70035924233826,72.1885858391237,201311NH,55,80,2013-11-17,2013-11-20,20,08:15:00,Day,30472.34,40.6
2013,11,080.0 055.0,50,7.87193561367321,2.22524320450074,93.446357764183,201311NH,55,80,2013-11-17,2013-11-20,20,08:15:00,Day,30472.34,40.6
2013,11,080.0 055.0,30,8.02166782977596,3.27044177120795,136.709542116742,201311NH,55,80,2013-11-17,2013-11-20,20,08:15:00,Day,30472.34,40.6
2013,11,080.0 055.0,15,8.06457902401207,3.68971733897093,153.791050968519,201311NH,55,80,2013-11-17,2013-11-20,20,08:15:00,Day,30472.34,40.6
2013,11,080.0 055.0,2,8.08758232347809,3.91115638970984,162.605026323952,201311NH,55,80,2013-11-17,2013-11-20,20,08:15:00,Day,30472.34,40.6
2014,2,090.0 120.0,25,8.06047006939867,3.83113449660826,159.580190502002,201402SH,120,90,2014-02-02,2014-02-01,1,05:55:00,Night,1141.85,1.39
2014,2,090.0 120.0,2,8.06407679142337,3.87052168155527,160.610351231881,201402SH,120,90,2014-02-02,2014-02-01,1,05:55:00,Night,1141.85,1.39
2014,2,090.0 090.0,170,7.78845263181662,1.6972049706628,73.0460443772856,201402SH,90,90,2014-02-02,2014-02-02,2,01:38:00,Night,942.72,1.82
2014,2,090.0 090.0,101,7.93270445384971,2.38418689969445,100.875596070124,201402SH,90,90,2014-02-02,2014-02-02,2,01:38:00,Night,942.72,1.82
2014,2,090.0 090.0,50,8.06578633625194,3.43708108407088,143.803028314003,201402SH,90,90,2014-02-02,2014-02-02,2,01:38:00,Night,942.72,1.82
2014,2,090.0 090.0,30,8.08079469327744,3.69903284745189,154.149270784119,201402SH,90,90,2014-02-02,2014-02-02,2,01:38:00,Night,942.72,1.82
2014,2,090.0 090.0,2,8.08005932719833,3.70704238936318,153.733619412589,201402SH,90,90,2014-02-02,2014-02-02,2,01:38:00,Night,942.72,1.82
2014,2,090.0 060.0,170,7.77153342373976,1.64233171120938,70.6898501295104,201402SH,60,90,2014-02-02,2014-02-02,2,21:31:00,Night,200,0.15
2014,2,090.0 060.0,100,7.91439249058422,2.31799167900875,98.167533391003,201402SH,60,90,2014-02-02,2014-02-02,2,21:31:00,Night,200,0.15
2014,2,090.0 060.0,50,8.06777662373711,3.61774618180651,151.484213234897,201402SH,60,90,2014-02-02,2014-02-02,2,21:31:00,Night,200,0.15
2014,2,090.0 060.0,31,8.0687419270648,3.63685573389459,151.76842800724,201402SH,60,90,2014-02-02,2014-02-02,2,21:31:00,Night,200,0.15
2014,2,090.0 060.0,3,8.06948541158141,3.6605342458744,151.946650861359,201402SH,60,90,2014-02-02,2014-02-02,2,21:31:00,Night,200,0.15
2014,2,090.0 053.0,170,7.7793988687948,1.68072390863927,72.3631732055299,201402SH,53,90,2014-02-02,2014-02-02,2,21:31:00,Night,1320,1.6
2014,2,090.0 053.0,99,7.86086210258017,2.02328340024113,85.7787998957489,201402SH,53,90,2014-02-02,2014-02-02,2,21:31:00,Night,1320,1.6
2014,2,090.0 053.0,50,8.0214138330212,3.19417254374874,133.877651732608,201402SH,53,90,2014-02-02,2014-02-02,2,21:31:00,Night,1320,1.6
2014,2,090.0 053.0,30,8.0696785160869,3.64697351297347,152.204383894735,201402SH,53,90,2014-02-02,2014-02-02,2,21:31:00,Night,1320,1.6
2014,2,090.0 053.0,2,8.0745627091274,3.70736155456323,153.889190654131,201402SH,53,90,2014-02-02,2014-02-02,2,21:31:00,Night,1320,1.6
2014,2,090.0 037.0,30,8.05393722915508,3.51721267533312,146.888821796353,201402SH,37,90,2014-02-02,2014-02-03,3,18:45:00,Night,2070,2.58
2014,2,090.0 037.0,2,8.07468961047433,3.87383700735934,160.946300146559,201402SH,37,90,2014-02-02,2014-02-03,3,18:45:00,Night,2070,2.58
2014,2,090.0 030.0,170,7.67688674709107,1.40276693225916,60.4313961887282,201402SH,30,90,2014-02-02,2014-02-04,4,02:35:00,Night,2576.05,5.26
2014,2,090.0 030.0,100,7.8115085095424,1.9129977705652,81.1320942378783,201402SH,30,90,2014-02-02,2014-02-04,4,02:35:00,Night,2576.05,5.26
2014,2,090.0 030.0,50,8.01174735912392,3.18265663027007,133.368069966137,201402SH,30,90,2014-02-02,2014-02-04,4,02:35:00,Night,2576.05,5.26
2014,2,090.0 030.0,30,8.07804002357683,3.86478027075774,161.354764863341,201402SH,30,90,2014-02-02,2014-02-04,4,02:35:00,Night,2576.05,5.26
2014,2,090.0 030.0,2,8.0793683193353,3.88396322217973,161.388317958379,201402SH,30,90,2014-02-02,2014-02-04,4,02:35:00,Night,2576.05,5.26
2014,2,090.0 028.0,30,8.02391929665792,3.31778454046363,138.527231207503,201402SH,28,90,2014-02-02,2014-02-04,4,04:50:00,Night,405,0.17
2014,2,090.0 028.0,2,8.07208073038172,3.82234730782613,158.826118524125,201402SH,28,90,2014-02-02,2014-02-04,4,04:50:00,Night,405,0.17
2014,4,090.0 060.0,168,7.74266371310546,1.54898067886382,66.7114437801151,201404OS,60,90,2014-04-09,2014-04-05,5,12:04:00,Day,5184.67,4.6
2014,4,090.0 060.0,101,7.86909425986277,2.08154416917555,88.2497493372051,201404OS,60,90,2014-04-09,2014-04-05,5,12:04:00,Day,5184.67,4.6
2014,4,090.0 060.0,50,8.05312232604068,3.57589104626629,149.74303197285,201404OS,60,90,2014-04-09,2014-04-05,5,12:04:00,Day,5184.67,4.6
2014,4,090.0 060.0,27,8.07133918304675,3.73226385373311,155.671953622463,201404OS,60,90,2014-04-09,2014-04-05,5,12:04:00,Day,5184.67,4.6
2014,4,090.0 060.0,12,8.06242673301176,3.6838779080727,153.251873709264,201404OS,60,90,2014-04-09,2014-04-05,5,12:04:00,Day,5184.67,4.6
2014,4,090.0 060.0,2,8.05968028621338,3.68485849293635,153.01766816381,201404OS,60,90,2014-04-09,2014-04-05,5,12:04:00,Day,5184.67,4.6
2014,4,090.0 053.0,171,7.73592685466515,1.5333847262064,66.0311836395874,201404OS,53,90,2014-04-09,2014-04-06,6,17:48:00,Day,4256.44,6.56
2014,4,090.0 053.0,100,7.87846806833816,2.17620181825549,92.1935946455978,201404OS,53,90,2014-04-09,2014-04-06,6,17:48:00,Day,4256.44,6.56
2014,4,090.0 053.0,50,8.05012199985667,3.50722553760675,146.901921615884,201404OS,53,90,2014-04-09,2014-04-06,6,17:48:00,Day,4256.44,6.56
2014,4,090.0 053.0,30,8.06334974441381,3.66004526152082,152.742120051267,201404OS,53,90,2014-04-09,2014-04-06,6,17:48:00,Day,4256.44,6.56
2014,4,090.0 053.0,10,8.06401274108535,3.67896397656668,152.993485645635,201404OS,53,90,2014-04-09,2014-04-06,6,17:48:00,Day,4256.44,6.56
2014,4,090.0 053.0,2,8.05258693299772,3.66730135079748,152.25109401651,201404OS,53,90,2014-04-09,2014-04-06,6,17:48:00,Day,4256.44,6.56
2014,4,090.0 030.0,170,7.65071117230923,1.30484175265653,56.269522774436,201404OS,30,90,2014-04-09,2014-04-07,7,10:41:00,Day,7317.21,4.28
2014,4,090.0 030.0,100,7.73653850761455,1.5987269153848,67.914389992211,201404OS,30,90,2014-04-09,2014-04-07,7,10:41:00,Day,7317.21,4.28
2014,4,090.0 030.0,48,7.86272466252257,2.17798290516427,91.3904571265596,201404OS,30,90,2014-04-09,2014-04-07,7,10:41:00,Day,7317.21,4.28
2014,4,090.0 030.0,32,7.93024315265321,2.60187280415715,108.775105277501,201404OS,30,90,2014-04-09,2014-04-07,7,10:41:00,Day,7317.21,4.28
2014,4,090.0 030.0,2,8.07054172800534,3.87417828994487,160.887083199981,201404OS,30,90,2014-04-09,2014-04-07,7,10:41:00,Day,7317.21,4.28
2014,4,080.0 051.0,60,7.71776997367326,1.54292050402228,65.0325741886854,201404OS,51,80,2014-04-09,2014-04-13,13,06:18:00,Day,11217.14,4.11
2014,4,080.0 051.0,50,7.70721657980257,1.50607965935917,63.3685761992036,201404OS,51,80,2014-04-09,2014-04-13,13,06:18:00,Day,11217.14,4.11
2014,4,080.0 051.0,30,7.79626330503248,1.86128025593197,77.9344946542228,201404OS,51,80,2014-04-09,2014-04-13,13,06:18:00,Day,11217.14,4.11
2014,4,080.0 051.0,2,7.93125767188763,2.54548218323717,105.998143786318,201404OS,51,80,2014-04-09,2014-04-13,13,06:18:00,Day,11217.14,4.11
2014,4,080.0 055.0,171,7.69437927221327,1.41411099423572,60.9602886552934,201404OS,55,80,2014-04-09,2014-04-13,13,10:02:00,Day,2048.78,2.16
2014,4,080.0 055.0,100,7.76222263881648,1.65989423653959,70.4730814759228,201404OS,55,80,2014-04-09,2014-04-13,13,10:02:00,Day,2048.78,2.16
2014,4,080.0 055.0,52,7.87405410756334,2.22402746632122,93.5104706705481,201404OS,55,80,2014-04-09,2014-04-13,13,10:02:00,Day,2048.78,2.16
2014,4,080.0 055.0,34,7.89107575670862,2.3544848516173,98.58086547019,201404OS,55,80,2014-04-09,2014-04-13,13,10:02:00,Day,2048.78,2.16
2014,4,080.0 055.0,2,7.95600844673003,2.7740038585387,115.450975291305,201404OS,55,80,2014-04-09,2014-04-13,13,10:02:00,Day,2048.78,2.16
2014,4,080.0 060.0,170,7.65388303145382,1.29622335936028,55.8844898744627,201404OS,60,80,2014-04-09,2014-04-13,13,14:57:00,Day,4180,6.47
2014,4,080.0 060.0,101,7.71981447378767,1.52344369104435,64.7440165012477,201404OS,60,80,2014-04-09,2014-04-13,13,14:57:00,Day,4180,6.47
2014,4,080.0 060.0,50,7.93263300573413,2.56290235996871,107.5894577792,201404OS,60,80,2014-04-09,2014-04-13,13,14:57:00,Day,4180,6.47
2014,4,080.0 060.0,30,8.06501160431652,3.56044726834252,148.792335781559,201404OS,60,80,2014-04-09,2014-04-13,13,14:57:00,Day,4180,6.47
2014,4,080.0 060.0,2,8.06976556177856,3.69835428518419,153.676666410687,201404OS,60,80,2014-04-09,2014-04-13,13,14:57:00,Day,4180,6.47
2014,4,080.0 070.0,170,7.71442411380396,1.43921092690068,62.0073116272382,201404OS,70,80,2014-04-09,2014-04-13,13,21:06:00,Night,3000,6.53
2014,4,080.0 070.0,100,7.77158243314233,1.69915061810216,72.0860893611268,201404OS,70,80,2014-04-09,2014-04-13,13,21:06:00,Night,3000,6.53
2014,4,080.0 070.0,51,8.00324930505432,3.03356654750055,127.176236048005,201404OS,70,80,2014-04-09,2014-04-13,13,21:06:00,Night,3000,6.53
2014,4,080.0 070.0,30,8.08239439349232,3.78738253383708,158.087904983396,201404OS,70,80,2014-04-09,2014-04-13,13,21:06:00,Night,3000,6.53
2014,4,080.0 070.0,2,8.07633521282513,3.77502110404287,156.802634520492,201404OS,70,80,2014-04-09,2014-04-13,13,21:06:00,Night,3000,6.53
2014,4,080.0 080.0,170,7.69782924781801,1.39569317030705,60.1343359517875,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 080.0,100,7.7730322723124,1.73181971230947,73.4911361145653,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 080.0,50,8.03664569942359,3.35463208489194,140.645554937348,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 080.0,40,8.0537054909247,3.52620025453785,147.545070574778,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 080.0,30,8.05976650410885,3.58010257922562,149.531538001005,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 080.0,10,8.06411364773234,3.66353662158365,152.440802254374,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 080.0,2,8.07165332406989,3.72516901983695,154.792134089549,201404OS,80,80,2014-04-09,2014-04-14,14,03:27:00,Night,1336.36,1.35
2014,4,080.0 090.0,170,7.73023846997378,1.48808796898881,64.1083155867869,201404OS,90,80,2014-04-09,2014-04-14,14,09:56:00,Day,673.95,3.05
2014,4,080.0 090.0,94,7.85759224975136,2.0366907322814,86.17930939091,201404OS,90,80,2014-04-09,2014-04-14,14,09:56:00,Day,673.95,3.05
2014,4,080.0 090.0,54,8.05440925490193,3.47717424088746,145.789137091688,201404OS,90,80,2014-04-09,2014-04-14,14,09:56:00,Day,673.95,3.05
2014,4,080.0 090.0,32,8.06430232590859,3.66818616834991,153.164651473619,201404OS,90,80,2014-04-09,2014-04-14,14,09:56:00,Day,673.95,3.05
2014,4,080.0 090.0,2,8.06535913672342,3.69400272772843,153.452988523822,201404OS,90,80,2014-04-09,2014-04-14,14,09:56:00,Day,673.95,3.05
2014,4,080.0 100.0,170,7.76757892088947,1.63240303944462,70.3166071503793,201404OS,100,80,2014-04-09,2014-04-14,14,16:02:00,Day,2242.93,5.33
2014,4,080.0 100.0,100,7.91228859262333,2.29899713568663,97.3471020565301,201404OS,100,80,2014-04-09,2014-04-14,14,16:02:00,Day,2242.93,5.33
2014,4,080.0 100.0,50,8.06689285228142,3.69743692109735,154.651018083855,201404OS,100,80,2014-04-09,2014-04-14,14,16:02:00,Day,2242.93,5.33
2014,4,080.0 100.0,31,8.0661248447626,3.71266382141763,154.771560057256,201404OS,100,80,2014-04-09,2014-04-14,14,16:02:00,Day,2242.93,5.33
2014,4,080.0 100.0,2,8.06748052423149,3.72820885621611,154.554579553057,201404OS,100,80,2014-04-09,2014-04-14,14,16:02:00,Day,2242.93,5.33
2014,7,090.0 090.0,170,7.76279378262345,1.620921492276,69.7628551645725,201407NH,90,90,2014-07-14,2014-07-10,10,10:18:00,Day,5158.7,8.3
2014,7,090.0 090.0,104,7.90838787661509,2.34375145359579,99.2992691108935,201407NH,90,90,2014-07-14,2014-07-10,10,10:18:00,Day,5158.7,8.3
2014,7,090.0 090.0,32,8.04703079142815,3.78634480081401,157.795017620382,201407NH,90,90,2014-07-14,2014-07-10,10,10:18:00,Day,5158.7,8.3
2014,7,090.0 090.0,3,8.02494338321112,3.86934307622459,160.326785574068,201407NH,90,90,2014-07-14,2014-07-10,10,10:18:00,Day,5158.7,8.3
2014,7,090.0 060.0,169,7.71471825994805,1.44967489266204,62.4542184793628,201407NH,60,90,2014-07-14,2014-07-11,11,07:12:00,Day,8019.77,5.56
2014,7,090.0 060.0,99,7.85864919817715,2.03277643054036,86.1451139249632,201407NH,60,90,2014-07-14,2014-07-11,11,07:12:00,Day,8019.77,5.56
2014,7,090.0 060.0,47,8.03501410133982,3.44044305643936,144.03069014538,201407NH,60,90,2014-07-14,2014-07-11,11,07:12:00,Day,8019.77,5.56
2014,7,090.0 060.0,27,8.06172080168959,3.83515522599464,159.958368882098,201407NH,60,90,2014-07-14,2014-07-11,11,07:12:00,Day,8019.77,5.56
2014,7,090.0 060.0,3,8.0504744869391,3.85807997801024,160.126701842173,201407NH,60,90,2014-07-14,2014-07-11,11,07:12:00,Day,8019.77,5.56
2014,7,090.0 053.0,170,7.71026043968887,1.43363529805446,61.7550470695245,201407NH,53,90,2014-07-14,2014-07-11,11,21:04:00,Night,6595.77,7.52
2014,7,090.0 053.0,100,7.80020284380094,1.79059140186915,75.9129950894133,201407NH,53,90,2014-07-14,2014-07-11,11,21:04:00,Night,6595.77,7.52
2014,7,090.0 053.0,49,7.98540246202391,2.91406814097756,122.053687262042,201407NH,53,90,2014-07-14,2014-07-11,11,21:04:00,Night,6595.77,7.52
2014,7,090.0 053.0,30,8.04129599382728,3.5946576749587,149.974156030709,201407NH,53,90,2014-07-14,2014-07-11,11,21:04:00,Night,6595.77,7.52
2014,7,090.0 053.0,2,8.05262825709459,3.99359495559328,165.715517293263,201407NH,53,90,2014-07-14,2014-07-11,11,21:04:00,Night,6595.77,7.52
2014,7,090.0 030.0,170,7.68666379940174,1.4558697308085,62.7349609985208,201407NH,30,90,2014-07-14,2014-07-12,12,10:34:00,Day,1126.78,1.08
2014,7,090.0 030.0,103,7.80535005220581,1.85664168957147,78.8080618622404,201407NH,30,90,2014-07-14,2014-07-12,12,10:34:00,Day,1126.78,1.08
2014,7,090.0 030.0,33,8.06548468406313,3.6939454439623,154.222467214039,201407NH,30,90,2014-07-14,2014-07-12,12,10:34:00,Day,1126.78,1.08
2014,7,090.0 030.0,2,8.02985932976533,4.3550530546233,179.946103701357,201407NH,30,90,2014-07-14,2014-07-12,12,10:34:00,Day,1126.78,1.08
2014,7,080.0 080.0,170,7.73921518879003,1.55092288325045,66.7131435649682,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 080.0,102,7.99951171656738,2.85569931917817,120.715480874975,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 080.0,93,8.0519439806316,3.35741635852901,141.59881929624,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 080.0,53,8.03481568015857,3.72944394498134,155.643865340651,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 080.0,40,8.03059219884124,3.71108247152544,154.530103260158,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 080.0,30,8.03518070802783,3.75225916139302,155.983575807224,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 080.0,2,8.02729949498585,3.7587092487046,155.469134305061,201407NH,80,80,2014-07-14,2014-07-16,16,12:49:00,Day,4060,4.8
2014,7,080.0 090.0,169,7.78790971265349,1.70339317713557,73.2481783697769,201407NH,90,80,2014-07-14,2014-07-16,16,19:09:00,Day,1565.45,4.88
2014,7,080.0 090.0,99,8.00171420796562,2.81789944600531,119.068794846843,201407NH,90,80,2014-07-14,2014-07-16,16,19:09:00,Day,1565.45,4.88
2014,7,080.0 090.0,50,8.06808688899491,3.69401311265076,154.327848411336,201407NH,90,80,2014-07-14,2014-07-16,16,19:09:00,Day,1565.45,4.88
2014,7,080.0 090.0,25,8.03496327888954,3.76085380002918,156.194864505942,201407NH,90,80,2014-07-14,2014-07-16,16,19:09:00,Day,1565.45,4.88
2014,7,080.0 090.0,2,8.0229248020791,3.77275238342351,156.002894842249,201407NH,90,80,2014-07-14,2014-07-16,16,19:09:00,Day,1565.45,4.88
2014,7,080.0 100.0,170,7.79775747033397,1.74542909359947,75.0404594775361,201407NH,100,80,2014-07-14,2014-07-17,17,01:05:00,Night,1857.78,2.6
2014,7,080.0 100.0,100,8.03218860872758,3.09908261141142,130.932907898428,201407NH,100,80,2014-07-14,2014-07-17,17,01:05:00,Night,1857.78,2.6
2014,7,080.0 100.0,50,8.0366864675617,3.7191032825445,155.133284286874,201407NH,100,80,2014-07-14,2014-07-17,17,01:05:00,Night,1857.78,2.6
2014,7,080.0 100.0,25,8.02937629368518,3.77760328847156,156.88430737384,201407NH,100,80,2014-07-14,2014-07-17,17,01:05:00,Night,1857.78,2.6
2014,7,080.0 100.0,2,8.01817836961775,3.79739357010279,156.956354927884,201407NH,100,80,2014-07-14,2014-07-17,17,01:05:00,Night,1857.78,2.6
2014,7,080.0 070.0,170,7.67562081150424,1.3300067987449,57.3089943355562,201407NH,70,80,2014-07-14,2014-07-18,18,05:33:00,Day,5693.86,4.19
2014,7,080.0 070.0,100,7.82423267382244,1.85953690809628,78.8321868174738,201407NH,70,80,2014-07-14,2014-07-18,18,05:33:00,Day,5693.86,4.19
2014,7,080.0 070.0,50,7.97108876197224,2.81418473032716,117.950776945912,201407NH,70,80,2014-07-14,2014-07-18,18,05:33:00,Day,5693.86,4.19
2014,7,080.0 070.0,30,8.04646930396093,3.62595567487224,151.287816702281,201407NH,70,80,2014-07-14,2014-07-18,18,05:33:00,Day,5693.86,4.19
2014,7,080.0 070.0,3,8.03683939924906,3.87335852876302,160.500262602426,201407NH,70,80,2014-07-14,2014-07-18,18,05:33:00,Day,5693.86,4.19
2014,7,080.0 060.0,170,7.68975574836756,1.36703440585755,58.9186608603963,201407NH,60,80,2014-07-14,2014-07-18,18,11:51:00,Day,5011.55,3.36
2014,7,080.0 060.0,100,7.72315982722085,1.5240362334463,64.7068734454585,201407NH,60,80,2014-07-14,2014-07-18,18,11:51:00,Day,5011.55,3.36
2014,7,080.0 060.0,53,7.91494573450376,2.37757216814197,99.7723328320022,201407NH,60,80,2014-07-14,2014-07-18,18,11:51:00,Day,5011.55,3.36
2014,7,080.0 060.0,26,8.06367617641387,3.9700689422273,165.471881600782,201407NH,60,80,2014-07-14,2014-07-18,18,11:51:00,Day,5011.55,3.36
2014,7,080.0 060.0,2,8.03957965051419,4.08762104878012,169.387167633177,201407NH,60,80,2014-07-14,2014-07-18,18,11:51:00,Day,5011.55,3.36
2014,7,080.0 055.0,170,7.6791843380344,1.4003325445346,60.3540581611032,201407NH,55,80,2014-07-14,2014-07-19,19,16:14:00,Day,1139.05,0.6
2014,7,080.0 055.0,100,7.72699597801041,1.56197233283926,66.379546773886,201407NH,55,80,2014-07-14,2014-07-19,19,16:14:00,Day,1139.05,0.6
2014,7,080.0 055.0,50,7.91030184092459,2.42051830307991,101.581286409335,201407NH,55,80,2014-07-14,2014-07-19,19,16:14:00,Day,1139.05,0.6
2014,7,080.0 055.0,30,8.01924830890452,3.26156219122786,136.257300226548,201407NH,55,80,2014-07-14,2014-07-19,19,16:14:00,Day,1139.05,0.6
2014,7,080.0 055.0,2,8.03856140628487,4.11549822280298,170.445886868128,201407NH,55,80,2014-07-14,2014-07-19,19,16:14:00,Day,1139.05,0.6
2014,7,080.0 051.0,65,7.79235991020112,1.84259506607592,77.6642100718354,201407NH,51,80,2014-07-14,2014-07-20,20,15:06:00,Day,2305.88,1.76
2014,7,080.0 051.0,40,7.9683433156028904,2.86393179715272,119.876832787954,201407NH,51,80,2014-07-14,2014-07-20,20,15:06:00,Day,2305.88,1.76
2014,7,080.0 051.0,30,8.03492920463678,3.42073292472709,142.811123986621,201407NH,51,80,2014-07-14,2014-07-20,20,15:06:00,Day,2305.88,1.76
2014,7,080.0 051.0,2,8.07928532729719,4.43987879767972,183.828062887918,201407NH,51,80,2014-07-14,2014-07-20,20,15:06:00,Day,2305.88,1.76
2014,11,090.0 090.0,170,7.7930259765669,1.72797146043949,74.3213347502199,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,170,7.79124871587002,1.73161960916264,74.4470783321257,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,100,8.02744633759938,3.10526856545699,131.226774887879,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,100,8.02288420910794,3.10906359942957,131.372593978068,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,50,8.05326083649405,3.78699778005254,157.96091276458,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,50,8.04930769075136,3.78888303909794,158.035228650657,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,26,8.03052831752467,3.99970765820177,165.799299689509,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 090.0,2,8.03028272144024,4.01335654309165,165.722064975422,201411NH,90,90,2014-11-16,2014-11-12,12,10:39:00,Day,268.64,0.17
2014,11,090.0 060.0,170,7.78239522766007,1.68937604815628,72.7013074907554,201411NH,60,90,2014-11-16,2014-11-13,13,07:03:00,Day,1249.76,1.13
2014,11,090.0 060.0,100,7.96903942479388,2.66093868679445,112.539580754127,201411NH,60,90,2014-11-16,2014-11-13,13,07:03:00,Day,1249.76,1.13
2014,11,090.0 060.0,50,8.05750258785296,3.74788897211571,156.537341124255,201411NH,60,90,2014-11-16,2014-11-13,13,07:03:00,Day,1249.76,1.13
2014,11,090.0 060.0,25,8.04022812755784,4.03453017033981,167.491105674563,201411NH,60,90,2014-11-16,2014-11-13,13,07:03:00,Day,1249.76,1.13
2014,11,090.0 060.0,2,8.03998423929446,4.04120502872189,167.15233243328,201411NH,60,90,2014-11-16,2014-11-13,13,07:03:00,Day,1249.76,1.13
2014,11,090.0 053.0,169,7.72645764578053,1.50435546819399,64.783269827408,201411NH,53,90,2014-11-16,2014-11-13,13,12:17:00,Day,1345.36,1.29
2014,11,090.0 053.0,101,7.87402447185605,2.1147262543888,89.6005983783734,201411NH,53,90,2014-11-16,2014-11-13,13,12:17:00,Day,1345.36,1.29
2014,11,090.0 053.0,55,8.03497407591165,3.25093475648507,135.987167701463,201411NH,53,90,2014-11-16,2014-11-13,13,12:17:00,Day,1345.36,1.29
2014,11,090.0 053.0,33,8.05395500718521,4.06488217476812,169.270610418368,201411NH,53,90,2014-11-16,2014-11-13,13,12:17:00,Day,1345.36,1.29
2014,11,090.0 053.0,2,8.05215921808071,4.08942793475464,169.423727836186,201411NH,53,90,2014-11-16,2014-11-13,13,12:17:00,Day,1345.36,1.29
2014,11,090.0 030.0,170,7.73111003685508,1.56138446518129,67.2192266530993,201411NH,30,90,2014-11-16,2014-11-14,14,08:55:00,Day,291.14,0.81
2014,11,090.0 030.0,100,7.87976427357184,2.19791811620391,93.1131772080916,201411NH,30,90,2014-11-16,2014-11-14,14,08:55:00,Day,291.14,0.81
2014,11,090.0 030.0,50,8.04505690752438,3.50868396410516,146.823560208526,201411NH,30,90,2014-11-16,2014-11-14,14,08:55:00,Day,291.14,0.81
2014,11,090.0 030.0,25,8.02062824246869,3.76215726280664,156.426914448466,201411NH,30,90,2014-11-16,2014-11-14,14,08:55:00,Day,291.14,0.81
